security_code,security_name,board,listing_year,period,log_offline_oversubscription,base_value,predicted_log,shap__total_issue_shares_10k,shap__offline_issue_before_clawback_10k,shap__online_issue_before_clawback_10k,shap__strategic_allocation_10k,shap__strategic_allocation_share_pct,shap__offline_issue_before_share_pct,shap__subscription_upper_limit_10k,shap__subscription_lower_limit_10k,shap__subscription_step_10k,shap__comparable_pe_avg_ex_nonrecurring,shap__industry_pe_at_ipo,shap__recent_ipo_first_day_return_ma20,shap__market_turnover_ma20,shap__market_turnover_pct_rank_1y,shap__market_turnover_ma20_over_ma60,shap__market_return_ma20,shap__concurrent_ipo_count,shap__same_board_concurrent_ipo_count,shap__concurrent_offline_issue_sum_10k,shap__same_board_break_rate_ma10,shap__board
688485.SH,九州一轨,科创板,2023.0,2023 全面注册制切换,8.241094439196745,7.798799785020949,8.161197994307438,0.00807908598536991,0.03348931389272998,0.00401275907396007,0.006136691573341476,0.01832060192951697,0.06129745151779803,0.023941878156708517,0.03505837972303241,0.1041907004543656,0.025789982261102143,0.02634747182614088,-0.08964804129130659,0.05387477940025992,0.015211656383420997,0.04602647302199319,0.014254950342033846,-0.02061226936935188,0.029128858051895867,0.021253824473816157,0.01240671159152521,-0.06616304971186507
688486.SH,龙迅股份,科创板,2023.0,2023 全面注册制切换,8.04742335883793,7.798799785020949,7.992441254875638,0.04382692446846719,0.07346728539419532,0.026358607997621637,0.049002138858931274,0.0019209525967385404,0.06313651635601875,-0.07237526249260677,-0.09185375773510146,0.10016228361888097,0.025350785545227423,0.013097445714982885,-0.08448658228001565,0.06297205970814386,-0.019332047226195068,0.018753283714953002,-0.005050997691428242,-0.019389696715287084,0.027750096081479502,0.036036090696220935,0.01188551943942394,-0.06759017619596183
688488.SH,艾迪药业,科创板,2020.0,2019-2020 注册制早期,7.715149517658511,7.798799785020949,7.633945125185566,0.006296688108499501,-0.06628457289676627,0.01603382983932751,-0.05653335420205839,-0.005775226320132177,-0.05087790920689522,0.05773476197581655,0.08943467840953079,0.10374116246288784,0.018020682405507298,0.025474453232239416,0.08484095359709205,0.059699535841502525,-0.005215942838422771,0.046856272283852134,-0.021954156308865963,-0.26772656284516744,-0.25831952069532865,0.10884797067452301,0.004845680415789809,-0.05399408376831542
688489.SH,三未信安,科创板,2022.0,2021-2022 扩容与破发阶段,8.005323956610967,7.798799785020949,7.997609406685424,0.0477512484933818,0.07725465383856185,0.021202325708981493,0.0402997203509609,0.018193988243810126,0.06470856969068213,-0.042006697207917984,-0.12306255637407248,0.10085747444061262,0.010716844472522356,0.003943414468957747,-0.09303990043186665,0.07097944294896573,0.0019802018532416674,0.024908946632367906,-0.007777202658008514,0.022910502712823716,0.018881718253097594,0.013017430279568231,-0.007553565443111004,-0.06535693860908483
688496.SH,*ST清越,科创板,2022.0,2021-2022 扩容与破发阶段,8.006746162640784,7.798799785020949,7.8577407956009,-0.053197194521182135,-0.15488033643143367,-0.03692868300103321,-0.058531584285768934,0.0027646178638109143,-0.05638676823124518,0.20697667461685337,0.06583948808290996,0.10571799873513141,0.0365099260407789,-0.00669790050564475,-0.10946673525565596,0.08632364933511211,0.006366278040277119,0.004012305251845266,0.02016621220046393,0.013657472686984806,0.039857525460946494,-0.007055567438595596,0.01810111929900564,-0.06420748736360962
688498.SH,源杰科技,科创板,2022.0,2021-2022 扩容与破发阶段,8.03514956340137,7.798799785020949,8.031372474100129,0.07869763105755644,0.10736708948505717,0.02721399669851876,0.043267664272143236,0.02261843963287768,0.060190165037161236,-0.10400456266313547,-0.14076295685998125,0.10055958914023842,-0.009384846705637011,0.012307230401106324,-0.10528084966256365,0.0966213744853412,0.010434294505698594,0.05524525971760513,-0.0053853957141675075,0.02007140020940878,0.017536762196240598,-0.0008425055779683884,0.009005568665471992,-0.06290265924179232
688499.SH,利元亨,科创板,2021.0,2021-2022 扩容与破发阶段,8.333516188419983,7.798799785020949,8.378346186037716,0.04605626941533511,0.06971581920710596,0.018461843003593915,0.011952510804934523,0.03846860696256168,0.09943587936635384,-0.04110252166765252,-0.06310929521107309,0.10730521156264676,0.005563388835174819,0.00237148379032823,0.15046178896399579,0.07254756311996813,-0.024802528512397875,0.08515856933977871,0.016969094628119914,0.016644557194394043,0.03138793066687719,-0.016972895463727808,0.009633551681289008,-0.05660042667084007
688500.SH,慧辰股份,科创板,2020.0,2019-2020 注册制早期,7.551853171803038,7.798799785020949,7.628213840411011,0.02981844946618294,0.060620476549304525,0.019639920801904805,0.022932606023170366,0.024998112416333478,0.02046564179517099,-0.036749796200977514,-0.07468944785343348,0.10050395187753929,0.009894271013289274,-0.011846840940670192,0.08127024407189773,0.045614995059020044,-0.04463165425167897,0.034816669820986426,0.005156510032485666,-0.22108177030739884,-0.27441952526784247,0.07361775841090668,0.0059307241828895725,-0.042447241309018516
688501.SH,青达环保,科创板,2021.0,2021-2022 扩容与破发阶段,8.716414571673763,7.798799785020949,8.586031996375244,0.04764521135843505,0.04792472263772541,0.013101832583890452,0.020879559890558893,0.06328610721538143,0.026239493188151778,-0.02230561707979709,0.04632175040019171,0.1088070137768684,0.00031649414433484915,0.004173844868365786,0.2084845563723967,0.09620121578573529,-0.023742168003491333,0.10288620583734223,0.011323398502613888,0.035121881459802246,0.02943178331691213,0.00215719006811165,0.01007533575015655,-0.04109760071939156
688502.SH,茂莱光学,科创板,2023.0,2023 全面注册制切换,8.154729208996423,7.798799785020949,8.198749705449323,0.0652894690905644,0.1172503896846676,0.10314633681006201,0.028542673087487196,-0.026487612229600235,0.045566648857839696,-0.0775643630803207,-0.04578098718641851,0.10054788915592333,0.009022760727953516,0.005484721294846186,-0.09660946741735149,0.10159507089752802,0.03409161206239839,0.05743913541063904,-0.0005528356064283998,-0.007974550807032497,0.016718814035075504,0.03248660804266085,0.009926221492880416,-0.07218861389500074
688503.SH,聚和材料,科创板,2022.0,2021-2022 扩容与破发阶段,7.808866462244733,7.798799785020949,7.996619783017806,-0.003715487830557139,0.06075140404564184,0.005684139790113333,0.020789098507990468,0.014510381879891383,0.04254371389075867,-0.027093200972546815,0.03684193716644357,0.10450331083474168,0.0053738927559074156,0.000251216022995635,-0.1204636348733561,0.08090436680573618,-0.0016372867024424293,0.037603729451621666,-0.0025956939620346412,0.009128247356593115,0.019259656726420948,-0.01983412267317804,-0.007617823482281262,-0.057367846741602745
688505.SH,复旦张江,科创板,2020.0,2019-2020 注册制早期,7.43175058059177,7.798799785020949,7.43135737317479,-0.09418691941333193,-0.18354791385307223,-0.041328115394882084,-0.05131475416414115,5.5758309514970595e-06,0.033491326812430514,0.1707629301032322,0.13578923995677256,0.10069030649123693,0.012338943749741666,-0.00856127739963338,0.06875906525291928,-0.4988704795787837,-0.006354633716715913,0.06301337258006737,0.00811438152584301,-0.013432614453714199,0.013117346718562824,0.011318688688030336,0.0020163096169059425,-0.08926319119857867
688506.SH,百利天恒,科创板,2023.0,2023 全面注册制切换,6.879122238091288,7.798799785020949,7.218778490210132,-0.014812309133399402,-0.01249487573647828,-0.001522174633571719,-0.06182054714112477,0.008416981377353189,-0.14270829710494115,0.003736049788425413,0.03530226749919659,0.10340553453049646,-0.10944117584613335,-0.00870151760618573,-0.18934488228896348,0.04821041089205172,-0.038218129857077225,-0.01625773702000027,-0.00377385389540219,-0.030450086588802366,-0.016520318675648047,-0.013090971578097646,-0.01871689167586012,-0.10121877011665467
688507.SH,索辰科技,科创板,2023.0,2023 全面注册制切换,7.653557099378286,7.798799785020949,7.688939904848034,0.05096147742886486,0.09704482553869301,0.0722634552792608,0.016838813984779932,-0.022137577256725362,-0.08054371900316586,-0.19699468186980904,0.03786513857969373,0.10318712127636899,-0.030064605960231368,-0.038160875893328984,-0.10933974036519153,0.03997635283834053,-0.04402795083094951,0.020220156420198154,0.008505818777872487,0.02367300136366352,0.014359363089560906,-0.01797875605344075,0.00036606780517240296,-0.05587356532254188
688508.SH,芯朋微,科创板,2020.0,2019-2020 注册制早期,7.848446639360044,7.798799785020949,7.832127760033172,0.009743392213015813,0.04679179101755442,0.010276286907873933,0.01858245621628555,0.036889406998725296,0.02680057652942088,0.0021241481146028855,0.05086846702830628,0.10456135115457407,0.005062599750963116,0.014151922715429106,0.06883895699897338,0.07059235576372347,-0.017130681988211112,-0.16958481745468995,0.029692725945381214,-0.12869021793190602,-0.12904448713414662,0.026067939336610516,0.003109966991838031,-0.04637616416210112
688509.SH,正元地信,科创板,2021.0,2021-2022 扩容与破发阶段,8.527057696804327,7.798799785020949,8.440361476624192,-0.08608950689869899,-0.18018482874358308,-0.21396537218153316,-0.028570842502852776,0.036693066186842115,-0.022244764298009624,0.3709138001970635,0.1813025292579501,0.10617083945743094,-0.06301361057828742,0.04584508002772085,0.22423731349627854,0.11899321236176502,-0.03577152613360394,0.09892754638585513,0.023564248131991965,0.05203159665254116,0.04177614165225328,-0.0027011076334415105,0.019186547318629284,-0.045538670553068636
688510.SH,航亚科技,科创板,2020.0,2019-2020 注册制早期,8.271682040074017,7.798799785020949,8.182747517306916,0.014527356869715883,-0.03853828502114608,-0.03254894021941409,-0.007996550706690846,-0.023157064515679827,0.03174096300960999,0.05591838240724156,0.05632832687825539,0.11140717840590308,0.022957118698308528,-0.015092798731334563,0.08231648949584658,0.09040765966857763,0.004660230676284438,0.022244350227161237,0.024876078099983944,0.004319429104629572,0.023846607261565997,0.03617019979275376,0.010287303224847848,-0.09072630234045347
688511.SH,天微电子,科创板,2021.0,2021-2022 扩容与破发阶段,8.634599693970706,7.798799785020949,8.605232416955616,0.042102838491973986,0.07388777533234384,0.01370081683122431,0.01260178422681705,0.06141155202524719,0.09062613043229774,-0.0385317917162292,0.04380719326192444,0.10750244753385675,-0.0012227119518715636,-0.01021964199412194,0.20867199376297826,0.0867921948469714,-0.026902855233408875,0.09103784043453124,0.019618742275666665,0.026612966282844167,0.02577509069579244,0.02245833353732106,0.01045922530854096,-0.05375729245003425
688512.SH,慧智微-U,科创板,2023.0,2023 全面注册制切换,7.95815307275146,7.798799785020949,7.8773187684309915,0.008892063842894603,-0.04035270806305028,0.024465460263994394,0.04911984528490058,-0.09700665540520559,-0.21400857603332085,0.12111887654205687,0.03781276082012788,0.10470924097357252,-0.029574708333149853,0.04669143740845581,-0.09481731826277179,0.0861542783388611,0.06289571610833707,0.06940175288061921,0.0009851525482060476,0.035114879506138535,0.023049388923564167,-0.005289508084720126,-0.005734771937135393,-0.10510762391233285
688513.SH,苑东生物,科创板,2020.0,2019-2020 注册制早期,7.863731116162843,7.798799785020949,7.992035055342007,-0.0004821087464419957,0.04270974094312768,0.00937434452741376,-0.007145188179610383,0.024574666702942186,0.016755394927358173,0.006030003997408249,-0.07710550870959333,0.10973703034900506,0.0026516762792346124,-0.039913069975581854,0.04321481688092127,0.09877305370777356,-0.041275043965793345,0.04883610124464429,0.010122466188660108,-8.679855882763604e-05,0.014784950663934263,-0.013769420772235108,0.00910240184423794,-0.06365423902752003
688515.SH,裕太微-U,科创板,2023.0,2023 全面注册制切换,7.430853426312597,7.798799785020949,7.416555132546649,0.02593852317655941,0.0595334979359625,0.06995458153689016,0.012167472496248357,-0.14240361192438575,-0.3499193725301802,-0.04972086391239089,0.0334603915291336,0.10131372078540349,-0.02724224707080668,-0.017572092962382324,-0.12531746711835925,0.05328399387079146,0.020234407592783575,0.031066165530612668,0.00010524674676963139,-0.018199822299477104,0.021225970675358582,0.018774875982133402,0.008865855386712798,-0.107793877901678
688516.SH,奥特维,科创板,2020.0,2019-2020 注册制早期,7.6776193968132125,7.798799785020949,7.637756371481662,0.04201286064983591,0.08194613190755938,0.01793821202394004,0.010062879376440539,0.04447278634832988,0.07644917145031238,-0.03441302445295295,0.04650133989844139,0.09930785039338078,-0.01552360015912035,-0.011557644034905336,0.07017111149653252,-0.3320011278924866,-0.06155499340389007,-0.08522878167166735,0.002900329290617263,-0.026582337683875547,0.008432099969377856,-0.01316413859058982,-0.00685957150048871,-0.07435296695407852
688517.SH,金冠电气,科创板,2021.0,2021-2022 扩容与破发阶段,8.547721872687587,7.798799785020949,8.536549883522426,0.00650168838629349,0.013070597759622547,0.00637893866963209,0.020618399272624616,0.06175010542833396,0.025834564407314256,0.013471862513239063,0.051875797553233696,0.11039988264728627,-0.022471540222156833,-0.002083616137350215,0.16970114660502963,0.1157487346908431,0.033445083152409794,0.07149153875208654,0.025472000864338488,0.026422212590536044,0.024968511624597685,0.013901118747141542,0.010370584044379846,-0.039117512847959064
688518.SH,联赢激光,科创板,2020.0,2019-2020 注册制早期,7.61672787447868,7.798799785020949,7.581296277577968,-0.0308635248043816,-0.13098812076026553,-0.04032112971227615,0.015443689815363081,0.05602072133263027,0.01841789255558801,0.11632018431394035,0.07010715074470372,0.10166400940160607,0.010925441631827265,-0.0031319381471315547,0.010029146144965433,-0.38226206547719416,-0.003847737060424338,0.04126376607275257,0.015409559154942364,-0.013793939242159756,0.021496022506215174,-0.013290606182234294,0.0009487702181259755,-0.0770507999495746
688519.SH,南亚新材,科创板,2020.0,2019-2020 注册制早期,7.602033769369731,7.798799785020949,7.522479403368277,0.0015005635695342586,-0.06856558210941978,-0.03877060797614728,-0.042520838191842374,0.023095173077369295,0.018673515399326334,0.08618383308645655,0.03919665853041484,0.1039640122358964,0.010323303758925007,0.013614874694273253,0.02312805067621528,0.08868056633957282,0.02845610849031375,-0.1912028726535597,0.015072433932814343,-0.31893991662620896,0.006198407321296311,0.00804852668736732,0.0036119558038619527,-0.08606854769913155
688520.SH,神州细胞,科创板,2020.0,2019-2020 注册制早期,7.309532060234281,7.798799785020949,7.198936416312526,0.0015878526570349625,-0.06297261281449858,0.00404874291212295,0.047599969006570354,-0.10611813279600749,-0.13779692626408943,0.08054993316378467,0.01660691532009607,0.09864748796644796,-0.04260947426025081,0.007854481611940505,0.024425266832724692,-0.465006737206531,-0.01019939693546367,0.06034301101949404,0.019478172866257918,-0.022613356640907398,-0.002889578133509744,-0.010651016314274264,-1.4108548407680007e-05,-0.10013386215095818
688521.SH,芯原股份,科创板,2020.0,2019-2020 注册制早期,7.133699544631919,7.798799785020949,7.146279797115706,-0.006575880882129121,-0.06243353136462343,0.0031046685519961616,0.015021429027828591,-0.00550003288517129,-0.17806187612050242,0.055020828804737944,0.03767530078179934,0.10001170772468687,-0.04206519536876818,-0.006602403517526327,0.03185368647019851,0.06260790951570314,0.02415088209301745,-0.27530949627798545,0.0011332994304161833,-0.3462498674252708,0.01054996670213875,0.02392897700192793,0.0018761062195291076,-0.09665646638724655
688522.SH,纳睿雷达,科创板,2023.0,2023 全面注册制切换,8.014854385846794,7.798799785020949,8.015419008313524,0.015419455747528395,0.0254196919951751,0.01718277762878174,0.018178499398645413,-0.09402324376029361,-0.04193671096815415,0.015103729090567406,0.07252275513549433,0.10612192765995078,-0.00891549393428969,0.007463373085807252,-0.07107437540624041,0.08765123191047922,0.02756106245767735,0.018547883284435254,0.014337401504404938,-0.011554413497387683,0.019700124882439066,0.041722218052524726,0.030753951334724267,-0.07356262230969574
688523.SH,航天环宇,科创板,2023.0,2023 全面注册制切换,8.027827774650188,7.798799785020949,7.864740768228433,7.742056093817651e-05,-0.01514055390513051,0.0062486499378649136,-0.0009896700468098832,0.019276421159695824,-0.047323281768352064,0.032085951993277406,0.03428380641695174,0.10351434539161104,0.04783242594753178,-0.003862536748247948,-0.09875510689619336,0.06997225133602114,-0.026486749413574005,0.009337333760506678,0.004008658138970057,0.010637449903839044,0.030630936335430285,-0.010933896058714027,-0.021167196509622933,-0.07730567632850927
688525.SH,佰维存储,科创板,2022.0,2021-2022 扩容与破发阶段,8.30080283585814,7.798799785020949,8.193903117962176,0.013685133939459818,-0.003583040034235869,0.0202492704026404,-0.05376739672527513,0.07078552844180341,0.04034113381742085,0.05403257801349744,0.0991470661657574,0.10513300891413016,0.049934521971375594,-0.0066998151162920095,-0.10971244119839062,0.10531929898277524,-0.030590315000167165,-4.328903416215264e-05,0.034156783068134855,0.016439822423534832,0.03387929151691708,-0.004819429990225417,0.013929564064399946,-0.05271394168187141
688526.SH,科前生物,科创板,2020.0,2019-2020 注册制早期,7.853843270101598,7.798799785020949,7.84500182889852,-0.056485714088190274,-0.16332451924369373,-0.034108705153472064,-0.03357908035098265,-0.02560320980418238,-0.021952144917491836,0.2015738957707908,0.12027790222088297,0.10090493517450244,0.014972852491148266,-0.043568351952557115,-0.025653105536221032,0.09016808987957586,-0.05881594636056109,-0.010737066695542025,0.02527284473040507,0.003125916207565601,0.01976368875321144,0.0029927089493731155,0.013921341342402688,-0.07294428753939272
688528.SH,秦川物联,科创板,2020.0,2019-2020 注册制早期,7.713005215132804,7.798799785020949,7.691900714984047,-0.021277809586364778,0.009368389380586076,-0.013326748520133132,0.03667083528921314,0.029541717345116826,-0.009072286100006322,0.07845506436986692,0.048317168981752666,0.10396648728458052,0.020871194122471844,0.002074842693912295,0.017696887292958992,-0.2657272024883976,-0.08817778994687363,0.007744631394849111,0.005760149145615289,-0.0073357651091590734,0.025251071777487793,-0.007996023566836034,-0.004937447034242602,-0.07476643676330072
688529.SH,豪森智能,科创板,2020.0,2019-2020 注册制早期,7.681736869121559,7.798799785020949,7.7749758324550475,-0.001140164665399302,0.031583817159572626,0.004038795681126066,0.025967114816773718,0.04740869942581401,0.014006004177483752,0.020391092533261383,0.05068177629945551,0.10437454292254193,-0.0020144546917232353,-0.007869951848190029,-0.02063792936937956,-0.16284417448933647,0.01490296041623394,-0.062357845245828124,0.0026167586989988747,-0.016852064964810193,0.010109778718565275,0.000613911668166105,-0.005607639755660175,-0.07119498005356768
688530.SH,欧莱新材,科创板,2024.0,2024-2026 当前阶段,8.223603758149316,7.798799785020949,8.095886095035592,0.009609916061138046,0.025551847543730112,0.0031352371715732143,-0.05403024806642261,-0.0120722106850632,0.07553283140562952,0.015514233199832316,0.060871555679825134,0.10708344204634038,-0.0075882133900169865,0.009112711339751946,-0.007703048420018527,0.08365040988121358,0.027632474171342323,0.034388322105133214,0.018961841564496474,-0.008996940618489463,0.026703883753094126,-0.017240759056057417,-0.009213263074611318,-0.08381771259777819
688531.SH,日联科技,科创板,2023.0,2023 全面注册制切换,7.48041290832453,7.798799785020949,7.775772666276398,0.03159288576989628,0.05567670639301842,0.01688635062544257,0.018447408689328433,-0.012298486245044876,-0.019227713815745735,-0.03835275094711688,0.04458118941298641,0.1025836004769768,-0.0063814075212336695,-0.03313127300836676,-0.10861577262980651,0.04625277158772468,0.00607760947301872,0.004002909348581081,-0.006798496673311501,0.010057369821466924,-0.014108993986562117,-0.05246127829644875,-0.009463369374626341,-0.05834637784472841
688533.SH,上声电子,科创板,2021.0,2021-2022 扩容与破发阶段,8.511385177509757,7.798799785020949,8.434144452430672,0.0120194741695189,0.031450521684079046,0.01262463363422977,-0.038567982729924746,0.054840206355864424,0.10851579195386797,0.026253163370207028,0.10645681551671797,0.10951942978674732,-0.014674898502954083,0.01477952986657934,0.043106158391269155,0.10238500234179278,0.04036590048769172,0.011520772379255093,0.018161012706902086,0.03211947656400899,0.030886498088990442,-0.01075219418703483,0.011632501656996924,-0.06729714612508275
688535.SH,华海诚科,科创板,2023.0,2023 全面注册制切换,8.357936699084203,7.798799785020949,8.204562203766395,0.04905361120898071,0.07491475636312594,0.03086690510304213,0.02099296246578657,0.029473252850321787,0.05610681282557312,-0.03690841278027434,0.043820927075808695,0.10278295523340339,-0.0007675157231327811,0.025586961699675944,-0.10138293680000168,0.07190821777074236,0.020648434359270145,0.026751819664605256,0.02132294676006737,0.013680868916484314,0.0003904204385179748,0.01929861453126369,-0.007334545746833907,-0.055444637470980385
688536.SH,思瑞浦,科创板,2020.0,2019-2020 注册制早期,7.282687706116104,7.798799785020949,7.366815183371836,0.030786357948221578,0.04521605729931183,0.012389716727996424,0.020358350852499273,-0.00694025195845777,-0.1152497867024967,-0.14972546191027825,-0.17513630650248885,0.10040659432900567,-0.018356130893207274,-0.017193527327128862,-0.031621041421930264,0.0496298254062254,-0.07986485224688562,-0.028890127745634406,0.005115241791691902,0.010453396626744946,0.017191022537364903,-0.021215487465294912,-0.0016763910287040788,-0.07766179996566855
688538.SH,和辉光电-U,科创板,2021.0,2021-2022 扩容与破发阶段,7.321376964915469,7.798799785020949,7.252790795722916,-0.5282378988889058,-0.47542397970875205,-0.45530847777012595,-0.03480076482016542,-0.006981790145856043,0.04641137412090721,0.6776210419197625,0.0547503014618741,0.10222258834954856,-0.06871930238252986,0.01052738829355041,0.09421122542359044,-0.0012188419276969687,0.017265959044191,0.012157264704038225,0.02121694693714798,0.022020978378180307,0.01417896600106438,0.00971646527008304,0.014462242451631172,-0.07208067600957017
688539.SH,高华科技,科创板,2023.0,2023 全面注册制切换,7.561308720823415,7.798799785020949,7.802224152423669,-0.013172973461024983,0.015807913595495535,0.001772698533386998,0.014538118747499157,-0.02393792781968928,-0.004860405543979995,-0.00015076497044204834,0.039985076613743245,0.1089491180305762,-0.045877691455764695,-0.013075781267326985,-0.09459193584508364,0.06395867700421444,-0.04900842458526748,0.033943286814566015,0.00035950830590262834,0.021874281152812435,0.019189229602797116,-0.02074338923699313,0.009192029036124285,-0.06072627584882587
688543.SH,国科军工,科创板,2023.0,2023 全面注册制切换,7.983622106462912,7.798799785020949,7.951862563640781,0.014082385885856651,0.01220933732490195,0.01995763234151012,0.024763065113727736,-0.07296054532291792,0.018955226853031106,0.028012260804219414,-0.05569549128554799,0.10344089996393767,-0.008019909767352628,-0.009418268131042044,-0.08651290373507801,0.09839419993866352,0.03206530670900022,0.045940911600945135,0.014555130702353774,0.02261586238977216,0.033556174287048844,-0.020138151478074715,-0.0032722268356716105,-0.059468118739451584
688545.SH,兴福电子,科创板,2025.0,2024-2026 当前阶段,7.792628983984271,7.798799785020949,7.741103718456624,-0.07045346322219405,-0.11764507293338018,-0.017777307690239504,-0.022621198451219352,-0.01016757215768494,0.12011680905236478,0.10317535132511405,0.05544921005874885,0.09868392850680201,-0.007959704095206846,-0.0037123844666574215,0.058392747573906466,0.11610223616992955,-0.04800096266168735,-0.07790853714083915,-0.1572525301458036,0.001672353002086317,0.005026319938546732,0.018619777733674216,0.01720093719432918,-0.11863700415491497
688548.SH,广钢气体,科创板,2023.0,2023 全面注册制切换,7.7121886138736135,7.798799785020949,7.667037924714227,-0.22706581863701047,-0.29006662178595577,-0.17197673469388575,-0.03610988970252462,-0.02825513228927674,0.021855128578575387,0.3819249297914207,0.20949900059058252,0.10418236620851601,-0.033247448125373315,-0.022327759030014542,-0.10648032073452388,0.0639467307466157,0.0030333589536316904,0.040912100340095695,-0.02845891025151664,0.014399291445529015,0.01942630581457191,0.022023073698017363,-0.024057550826128853,-0.04491796039806766
688549.SH,中巨芯-U,科创板,2023.0,2023 全面注册制切换,7.859324888249953,7.798799785020949,7.8270629801219735,-0.3147299122571547,-0.23681511396267962,-0.1573160491042166,-0.027328699524718784,-0.017894274999491,0.041217625560844184,0.5344228807656761,0.18061130441979603,0.0975896222876688,-0.05299267801144456,0.030325319503440997,-0.03996521267119982,0.011493623823068918,0.01351990023881622,0.04727098878741124,-0.08812571480257654,0.037279576616050136,0.01661158258607612,0.005207826419563621,0.02616701346559854,-0.07828641403950513
688550.SH,瑞联新材,科创板,2020.0,2019-2020 注册制早期,7.593935395819106,7.798799785020949,7.63837689982217,0.04208595023076277,0.05930810757610801,0.012602108576711131,0.021206429096149976,-0.1451041489924945,-0.09075741272852106,-0.11840410337159593,-0.14077154175981013,0.10281680857164482,0.02066121174695026,0.010695662395880844,0.02527701879067399,0.07667254057614521,-0.04541850687500604,0.04924371951941399,0.008154063084316644,0.01943874795919756,0.02302167674249493,-0.0200391464344459,0.006070423597023742,-0.07718249350037998
688551.SH,科威尔,科创板,2020.0,2019-2020 注册制早期,8.007892704038266,7.798799785020949,8.100732557116197,0.038272928556242904,0.05437780022569793,0.015715219514282813,0.015726101284095757,0.036189084696668865,0.010005135922780527,-0.03574096067422417,0.038446256701960155,0.10507936589671112,-0.019349427858495787,-0.013077529842551784,0.05857256756149323,0.060405976897491956,-0.07569275903187125,0.012205192365156733,0.014673409511820203,0.03011260752424098,0.02028404773582884,-0.017511008400801255,0.008552614873796499,-0.05531385136507692
688552.SH,航天南湖,科创板,2023.0,2023 全面注册制切换,8.005979358973676,7.798799785020949,8.040433771893408,-0.016716863856919346,-0.11327403444419937,-0.02708264720727186,0.011729524340218865,-0.08582146488269182,-0.008726192562504505,0.18355117947787247,0.05039047265144878,0.10426155797804174,-0.004963955468407668,0.048246127038109064,-0.0755468321385465,0.0847307781592726,0.05234776966619013,0.06769174304247264,0.0008084737834099993,0.027559274889771352,0.022749543844175994,-0.004865488939455379,-0.0026422299247537877,-0.07279274857377407
688553.SH,汇宇制药-W,科创板,2021.0,2021-2022 扩容与破发阶段,7.936964183343008,7.798799785020949,7.970264473117308,-0.0017269485159259333,-0.05472065433144483,0.013084085748011278,-0.02011733519674998,-0.016725865811710868,-0.03168396202407749,0.044401520954555414,0.04188825779890051,0.10914036782257791,0.011489553405182523,-0.016423623635192144,0.05364444749706049,0.10617555335387953,-0.04954214403643773,-0.0018487052768087163,0.001460517385378222,0.01631103121806582,0.02503493244466976,-0.006574858148839586,0.00988928472140043,-0.061690767276135976
688556.SH,高测股份,科创板,2020.0,2019-2020 注册制早期,7.717383981930733,7.798799785020949,7.833742736009585,-0.013622304445931306,0.012111308086792364,0.009977732963514443,0.01853939112850593,0.027229972614498433,0.009620623735505925,0.014994523341167002,0.04211978766633551,0.10804490235037863,-0.011762121568566217,-0.006034344916312449,0.08542605554257338,0.07358929785892748,-0.020289026485646084,-0.2743023286829323,0.01425106285476303,0.009544516051226243,0.012294298608304855,-0.021248940925891628,0.005337923838610292,-0.06087937862718784
688557.SH,兰剑智能,科创板,2020.0,2019-2020 注册制早期,8.313076697113468,7.798799785020949,8.273284880287735,0.04017317548977695,0.07939130522589621,0.021298202623714815,0.018571513356747442,0.06490390336411164,0.035078744679822624,-0.03190778129180113,0.04388661336641821,0.10227782657679411,-0.019950041058815954,-0.00371700849931634,0.04972680838083348,0.07367387043413191,0.026148198097037237,0.024472642978960367,0.022654375492437904,-0.013376117874016253,0.004589456906195848,-0.00997693845072673,0.009413533531725518,-0.06284718806314304
688558.SH,国盛智科,科创板,2020.0,2019-2020 注册制早期,7.146546090904421,7.798799785020949,7.474795210778478,-0.01846095823039165,0.01750967285521867,-0.010018718286080112,0.020662685267182207,0.017886589555709525,-0.0092485034678747,-0.0081956902348371,0.05207880200424934,0.10552700194946196,-0.056940924105692806,-0.010956046919193024,0.017155270634641902,-0.2734783792192513,-0.09802160320552564,0.0013314285464676992,-0.0006459399470153,-0.013864377615155184,0.02261043743378161,-0.00678399715832094,-0.0046990490255762645,-0.0674522750742706
688559.SH,海目星,科创板,2020.0,2019-2020 注册制早期,7.869753065218609,7.798799785020949,7.919936950246871,-0.01964856605320752,-0.0449608816493417,-0.05475961259321189,0.005173541962348126,0.035066930910578914,-0.005686010898044692,0.019045423703448788,0.04441053051280101,0.11241290572304821,0.004880439845818452,-0.0019801445757409823,0.057140148198251514,0.07782733226749271,-0.071581326547738,0.014775610540108371,-0.0035132468926038977,0.015457328497998395,0.017660104199774197,-0.02628698631152665,0.008172077346307456,-0.062468432960638795
688560.SH,明冠新材,科创板,2020.0,2019-2020 注册制早期,8.24393601804843,7.798799785020949,8.316810261639532,-0.0030032529563721344,0.02216257886652855,0.017989549696844822,-0.045480235568384486,0.05790229363417108,0.10551069345957438,0.01983679232298403,0.10104561640090419,0.1076191906912078,-0.012864653282405191,-0.0017989111928954965,0.04661672778559176,0.0765025349480603,0.01394915793633597,0.0033249476604264574,0.017429797975331174,0.026915668512861465,0.03266884640131508,-0.011091923528640232,0.011427033921889698,-0.06865197706674686
